x (nm),y (nm),u (V)
-468.26672706428184,20.684439571091914,0.1237927059714256
-468.1373163706968,-29.266179620663312,0.0390699869439868
-467.89210443686466,-15.148917425588742,0.07285191174116144
-467.85705380916306,0.0,0.14921917698995837
-467.8521027777192,-6.983522144751582,0.12300314251387162
-467.8229799497791,-5.778378843346524,0.13816268879113128
-467.8003778075763,-2.862755961781105,0.1501330333995974
-467.76178566228765,-4.140264133547045,0.15054454246341661
-467.74469456114485,-9.64030465084187,0.10038011020945498
-467.4867171440864,-12.942506182860285,0.08208155457395026
-467.2512999587644,-5.0,0.15083398839061293
-467.1698848917872,-18.580916604981986,0.061356558330220155
-467.0812783259437,-8.24624049663254,0.11098898042766636
-467.0440148818117,27.596144120267482,0.1153589717747078
-466.9934017741539,15.34211921346644,0.13026137995310286
-466.8511778222962,-5.958348731579397,0.13547988454124812
-466.7799540089932,-1.5053763548855408,0.14969515672033737
-466.7494788224052,-3.9258273318027914,0.1504683887317341
-466.6147178162484,2.2598154852669166,0.14640926296146228
-466.46562398354746,-172.48307440656072,-0.0011961054221784236
-466.38296446073656,-11.549978385394912,0.08874071269564172
-466.29694594889446,8.12380491924493,0.13913843066067713
-466.2829875369083,-6.979230746302979,0.1230857238974997
-466.2507955280514,42.03314026179383,0.09810422598025344
-466.2081260927125,-5.0,0.15078842946253523
-465.95438287351135,-9.548265325755281,0.10102813616196235
-465.8481743421643,192.46997445317618,-0.007903013876313387
-465.77288305513446,-5.883063823314333,0.1366163979964311
-465.723184148857,-2.883145142730162,0.15013097571704734
-465.7107261796082,0.0,0.1492105403776844
-465.70119216535204,-4.11278258598077,0.1505201745205488
-465.61914095183016,-163.41834152968985,-0.0012531929898579582
-465.56599059712823,-153.57341377190795,-0.0011924123925959166
-465.54286398627784,-143.67581157354897,-0.0009988358513047448
-465.508071121043,-133.68167244089966,-0.0006540728554158558
-465.44142458762406,-123.70128491539738,-0.00013298589181262067
-465.4110581326712,-14.865903458461103,0.07375736613611315
-465.3841605286937,-113.63692044844385,0.0006140019648839309
-465.3268112344684,-8.06803549828801,0.11250197630220823
-465.3248643563144,-103.57012990021848,0.001646380256593054
-465.3161510618999,-6.779061828472092,0.12539631861967054
-465.2649043188288,-93.45662722124541,0.0030613573801881815
-465.20754276480847,-83.35193366533225,0.004983333922820167
-465.19631963160793,-5.0,0.15080188168180608
-465.13071127521926,-73.22218554795998,0.007609587322021635
-465.00749841528346,-63.08963249182012,0.01122140932168716
-464.9598300413568,4.881034895092198,0.14313213941331449
-464.8066259682867,-52.941201906401666,0.016272443138653503
-464.73511304344225,-10.906735321706208,0.09247894520822153
-464.7204233141601,-23.59693888369423,0.04927770011199637
-464.67597681169343,-5.874928795759041,0.1367190925247918
-464.64023822773163,-3.9286884056137445,0.15046387794634652
-464.59714351013434,-1.4944472501949506,0.14968298878114145
-464.2804754091077,-43.16343966967095,0.02319035920302915
-464.28039799510526,2.3440272488506926,0.14628172044238066
-464.2676999591465,-6.949843305116624,0.12344542115194891
-464.12177836060874,-5.0,0.15082578795433038
-464.0963721265597,50.55216953143374,0.08797036764512486
-464.0793337840342,-12.978570432203334,0.08184655308199679
-463.98630026637886,-7.986705107851626,0.11336310014214361
-463.9822645055228,-9.356129441981091,0.10239263125100725
-463.8307565715119,11.94080491610191,0.13433464817855587
-463.6657921674182,-5.92841288283206,0.135949732118118
-463.6079102351968,-4.115655925144968,0.15052112201505022
-463.5955613340383,0.0,0.1491997357910785
-463.57955625715135,-17.174831413886576,0.06585209899871018
-463.548207048296,-2.861092587481444,0.15011709039240395
-463.4195912838126,-194.72629542450125,-0.000582827964089926
